Reviewer_ID,Reviewer_Type,Location,Date,Price,Rating,Review_Title,Review_Text
73856774,Certified Buyer,Mysuru,10 months ago,"85,499",5,Stylish and Sophisticated,This is a classy and brilliant product. You will enjoy the  below mentioned features  : - OLED display clarity while watching videos - cameras are mind blowing and Video recording quality is best in the world. - built quality - speaker effect - form factor - fun to hold and operate in one hand.- signal connectivity - using Airtel and Jio as dual sim. The calls are very clear and signal reception is amazing- Battery backup is brilliant - almost 7 to 8 hours screen on time despite usi...
86238560,Certified Buyer,Vijay Pore,1 month ago,"85,499",5,Mind-blowing purchase,Coming from an Android it's a bit hard for me but after sometime I got used to it. First of all it don't give you the freedom that Android gives you. But what I like about this phone1) camera2)  performance3) build quality 4) always up to date5) battery is also decent6) reliable face id 7) less hanging issue8) better for long term usageBut honestly I love Android more just for it's freedom
47203081,Certified Buyer,Pune,1 month ago,"85,499",5,Brilliant,"I have purchased this mobile during15th August sale. This is my first experience of using iPhone ,I was a big fan of android and I have used all the Motorola phones which were also awesome. I would like to appreciate iPhone for the retina display which will ensure how much use the mobile your eyes are well protected.Product built front camera rear camera simply awesome. The iPhone does not come with any charger so ensure you buy a 20 W charger to make sure it is charged pretty fast. I woul..."
65163503,Certified Buyer,Bengaluru,2 months ago,"85,499",5,Just wow!,"The product is amazing, its better to buy iPhones 13 rather than 14 because everything is almost similar and got a great deal from flipkart. I would recommend to buy iPhone 13 rather than 14, if you want to buy iPhone 14 pro and more then you should go for it but in normal iPhone 13 is a game changer"
50674155,Certified Buyer,Kolkata,5 months ago,"85,499",5,Terrific purchase,"Its my first iPhone. Bought it during the recent BBD sale. Missed it at the starting sale price of 49900. But after exchange and Axis CC discount got it at 45000, which is still a  good price I think 😊.Coming to the product, today I believe why people say Apple products are one of a kind.  Great build quality and design. Comfortable to hold in hand due it's light weight and optimum size. Performance as always is great on iPhones and iPhone 13 is no different. A15 bionic is great for an..."
87783168,Certified Buyer,Bhubaneswar,5 months ago,"85,499",5,Simply awesome,Switching to iOS after Android was a bit weird for me at first but it was such an amazing experience for me. The display looks so crisp and wonderful and the phone never fails to amaze me. The battery life is something that could be better but it is still good enough for hours of gaming or bingeing. I am really glad I chose iPhone 13 as my first iPhone ever :)
82986848,Certified Buyer,Akot,6 months ago,"85,499",5,Classy product,Got It in 48 Hours Fast Delivery From Flipkart Good AllrounderWhat are the main things that you want in a phone 1: Processor A15 bionic fastest chipset for amobile phone till date2: Display Super Retina display looks just awesome and the notch becomes almost invisible while you are viewing content with black background. Supports Uhd in prime video.Also supports Dolby vision.3: Speakers supports Dolby atmos. It is loud and clear.4: Battery the best battery ever in an iPhone itla...
32190594,Certified Buyer,Sirsi,8 months ago,"85,499",5,Great product,"Amazing experience of this iPhone because iPhone 13 camera quality so creative and size is very good and handy, battery backup is so good now I am so happy to use this phone and I suggest to all for purchase this phone"
68002009,Certified Buyer,Mugma,6 months ago,"85,499",5,Terrific,Got the device on BBD sale at the lowest revealed price and got delivered next day. The product is genuine and working perfectly fine.The service provided by Flipkart is excellent and fastest delivery.
56930200,Certified Buyer,Allahabad,6 months ago,"85,499",5,Terrific,"Smooth and fast, easy to hold and efficient battery work"
67294527,Certified Buyer,Bengaluru,11 months ago,"85,499",5,Brilliant,"Outstanding phone, I have tried OnePlus , vivo, Samsung all the flagship phones, but why you need to invest in iPhone is for it’s reliable software and toughened hardware and their support and service quality the extra money is worthwhile if you are planning for long term use....only company close to its quality is OnePlus…."
47596199,Certified Buyer,New Delhi,11 months ago,"85,499",5,Wonderful,I cannot say more like the way Flipkart held this delivery. The contact people were in constant touch with me. Also when i selected open box delivery they delivery guy opened the box in front of me while recording video with his phone. What else a customer can think off. Also i don't think i can talk about endless benefits is the iphone. One work AMAZING!
41498674,Certified Buyer,Vadodara,5 months ago,"85,499",5,Super!,"Amazing.Great deal. Bought it for 50k on 22 sept. I purchased iphone not because I love apple but because I hate android12+, samsung, oneplus etc. I am an android user since 11 years and mostly use custom roms. Tried samsung, note 20 but they slow down their phones by giving updates. Tried oneplus 9r, oxygen os is as good as any custom rom, but not now as its color os, its of no use. Stock android 12 with material you design looks like someone vomitted colors on screen. So the only option ..."
63448724,Certified Buyer,Kakinada,6 months ago,"85,499",5,Mind-blowing purchase,"Of course the phone is Good. this is what we expect from AppleEverything in this phone is good except it doesn't have 120Hz displaySound of very good. You cannot know what a good Sound in a mobile speaker is until you use an iphone.    iPhones have the best speakers on any smartphone.It has dolby audio. Many smart phones have dolby audio but give it a try on iPhone and you'll see what I meantCamera is also good. It shoots in 4k dolby vision, again... you should buy an iPhone to know wh..."
17204959,Certified Buyer,Palakkad,5 months ago,"85,499",5,Worth every penny,"I bought this mobile in may 2022, i wxchanged my old redmi not 7 pro for 8k, got this for 62k after that. So this my first ever flagship mobile and first i phone. So for a normal budget android user here are my reviewsCamera - just average, the pro models have better camera i guess, back camera is good and takes good pics, but front camera is too average, problem is android phones like redmi has too many gimmicks and it makes you look too attractive( which is fake) my wife likes redmi phone..."
62713338,Certified Buyer,Morena,6 months ago,"85,499",5,Classy product,Excellent service and Ultimate brand super display and size smooth finger slightly I m happy thank you so much Flipkart
15658561,Certified Buyer,Ghaziabad,5 months ago,"85,499",5,Simply awesome,Best I phone Ever. Purchased In BBD at 45K. Loved the Colour as it is a Premium Smart Phone.
63465749,Certified Buyer,Shillong,5 months ago,"85,499",5,Perfect product!,"There's nothing like an Apple iphone 13, go for it guys, better security, better camera better performance and even better look, videos and audios all are perfect, so many choices in the settings that you would love to know and I've changed from Android to iOS wow first time I feel like it's a good choice no android below 1 lakh will beat this best phone!! I challenged you guys cuz I've already used so many android phones 40k-80k before and none of them beat this."
95773544,Certified Buyer,Jabalpur,"Nov, 2021","85,499",5,Simply awesome,Amazing camera over the top battery If upgrading from anything from iPhone 11 (equivalent)Or under it will make the difference of the world Best phone if you can afford it
59925343,Certified Buyer,Mandideep,3 months ago,"85,499",5,Just wow!,Best best best _____Switched to Iphone from android and can feel the difference after using it for like 10 days. Let me tell you its really worth and now I can argue people why its so high in price. Amazing camera quality. Best cinematic shots.. Beautiful underwater shoot....Smooth stabalization in videos....:Long battery life...Fast perfornmance and what not.....I am really glad and proud that I choose to be an Iphone user.....Thanks flipcart for the deal and a very fast delivery.... Booked ...
37258805,Certified Buyer,Khatu,"Dec, 2021","85,499",5,Mind-blowing purchase,A top notch! I’ve upgraded to it from iPhone 11. iPhone 13 is by far the most flawlessly performing piece of quality hardware & software in a phone in 2022. Totally worth the money!
41895206,Certified Buyer,New Delhi,1 month ago,"85,499",5,Wonderful,"The iPhone 13 is a fantastic device. The camera system is top-notch, producing beautiful and detailed photos and videos. The A15 Bionic chip provides lightning-fast performance, making multitasking and gaming a breeze. The 5G capability is also a great addition, allowing for faster internet speeds and improved connectivity. The Ceramic Shield front cover provides better durability and drop protection. The battery life is also impressive, lasting throughout the day with moderate use. The only ..."
68109695,Certified Buyer,Greater Noida,4 months ago,"85,499",5,Perfect product!,"I am an Android lover using 108MP camera phone but gifted this one to wife and uses it occassionally. Sharing my comparative experiencePros:1. Camera - it is the best in the market, even I used Xperia but the enhancements it did after the capture using AI is unmatched2. Size - it the most standard size for a phone what it should be when you hold in the hand. Not too bulky not too small3. Design - it looks amazing with new flat edges and as always the premium look4. Battery - better than..."
54707804,Certified Buyer,Chennai,4 months ago,"85,499",5,Best in the market!,"Splendid phone... Migrated from Android to iPhone... Initially read preferring Asus 9, then moto 30pro, then for Google pixel 7/pro.. finally fell into iPhone well, that's because of the quality and the service. There were lot of features missing than Android but iPhone has the basics right in place where you'll not even think that these features are not there... All you need to do is explore the phone and you'll get what you want... Few pros are1. Software updates2. Call quality3. Speake..."
92732458,Certified Buyer,Nagaon District,5 months ago,"85,499",5,Wonderful,Best phone I loved ittttttBest display best processor best camera... qualityPerformance is excellent outstanding...Camera quality is nxt Level.
70658554,Certified Buyer,Bengaluru,5 months ago,"85,499",5,Best in the market!,"Initial impressions The device is an overall great package for the money.  All the major features of a smartphone like Display, Battery, Camera and Performance are top notch (pun intended)Fully recommended"
18701839,Certified Buyer,Hyderabad,5 months ago,"85,499",5,Classy product,Happy with the product .. The delivery partner was also so cooperative .. It was a little dream of getting the phone .. Finally bought it .. I am happy .. Thanks flipkart ❤
26216871,Certified Buyer,Kota,6 months ago,"85,499",5,Excellent,"A very big thank you to Flipkart and there's bbd sale ✨❣️ , awesome product at a very awesome price Just an opinion , choose white or either blue these are the supreme of all"
75806128,Certified Buyer,Bengaluru,6 months ago,"85,499",5,Best in the market!,The UI is far more better than any of the phone available in the market.If your going for high budget phone Apple should your choice.The camera quality is awesome.The processor is the best one.
30094730,Certified Buyer,Kalyan,10 months ago,"85,499",5,Simply awesome,"I think its a very good product, and I feel is Android is good but an iPhone is just easy and after a certain stage in your life you want things to be easy and that’s exactly why I moved to iPhone the battery, display, OS and the camera is just something you would definitely love and enjoy."
56095510,Certified Buyer,Hussainabad,11 months ago,"85,499",5,Brilliant,This is such a beast phone phone i ever had this is my first Apple phone but this... Is nice it's camera quality display performance is very nice I don't have a good experience of Apple phone's but ya when I use this I'll understand why they very expensive. :)
81310437,Certified Buyer,Yamunanagar,3 months ago,"85,499",5,Highly recommended,"After 2 weeks of purchase, I'm writing this review in simple words.1. The display very good.2. The camera is fabulous.3. Battery backup is good and will improve more with updates.4. Even when gaming phone does not even get warm so thermals are fantastically controlled.5. Performance is the thing I loved the most in this phone. Best in the world and 'WAY BETTER THAN ANY ANDROID GAMING PHONE' ."
45621170,Certified Buyer,New Delhi,5 months ago,"85,499",5,Brilliant,Permofatic iphone and battery is really great as I am using i6 and i12pmax. I feel the battery performance is bigger than i12pmax. A compact and handy design. Though I missed i13mini in sale but overall a good iphone 13. Go with this type of back covers too.
98353678,Certified Buyer,Mumbai,5 months ago,"85,499",5,Best in the market!,"Best piece of phone one can expect, super build quality, beast in performance, value for money if you get the best deal. One should be prepared for initial irritation, if coming from Android."
58153783,Certified Buyer,Kolkata,6 months ago,"85,499",5,Terrific,"Camera is greatDisplay is beautifulExpected a better battery performance but the battery performance is kind of okayish.If you are confused with colours and want to try colour other then black, I would say blue will be a great option. It's not an highly saturated blue like in iphone 12 and not very light. It's a very subtle and calm blue."
32143011,Certified Buyer,Guwahati,8 months ago,"85,499",5,Great product,I have been an android user all my life. Some things are more convenient in Android. Few things more convenient in ios.  I had a Nord 2 5G. Better performance ( Of Course). Camera is really good. And the battery life is simply superb . Battery than any android i have ever seen or used.
91451456,Certified Buyer,Hyderabad,5 months ago,"85,499",5,Excellent,Iphone nailed it all.... I am a typical android user but first time I fell in love with iphone. i have purchased it in BBD for 46k with exchange of my redmi note8 proPlus points: 1. Decent battery backup for me this is running for 1 n half day2. Awesome camera which is uncomparable with any android phones in this segment3. Screen is very crystal clear while watching video content. Minus points: 1. No Dual Sim2. No night mode in camera
75581906,Certified Buyer,Kolkata,"Sep, 2021","85,499",5,Terrific,"Upgraded from 6s to 13. Good performance, great look. Overall had a good experience. Camera 5/5, especially cinematic mode. Go for it"
58330798,Certified Buyer,New Delhi,5 months ago,"85,499",5,Great product,The design and performance is outstanding But battery backup is little bit less as compared to my precious android.I purchased it in big billion day sale at a price of 50019. The overall phone is excellent
74018290,Certified Buyer,Mysuru,"Sep, 2021","85,499",5,Worth every penny,"Liked the phone. I upgraded from one plus 6 to this. Its smooth, camera is good, no heating problem till now and have enough space.Got the phone at a discount. I like Apple products for its durability. But if you have iPhone 12 then you might not want to upgrade as the features are almost same. If you are choosing between iPhone 12 and 13, i would definitely suggest 13. In my case the price difference was around 2k and hence I tht of taking the latest one.Also if you have an option to g..."
21601098,Certified Buyer,Gurugram,8 months ago,"85,499",5,Must buy!,"Amazing Phone. The biggest improvement has got to be the battery. But apple being apple, the UI is super smooth as always and this has been a glide for over an year now. Hard to switch into anything else now!"
23507467,Certified Buyer,Ahmedabad,10 months ago,"85,499",5,Fabulous!,"Superb MobileAmazing Purchase,  It's really wow experience. No any premium Android ( even higher mga pixel) camera in comparison with iPhone camera. Last 12 years I was using only Android phone. Initially I am facing issue with operating system. But now it's feel very easy and best OS. Also phone having very good feature and security system. Also thanks to Flipkart for good customer care service."
41773448,Certified Buyer,Sitapur District,10 days ago,"85,499",5,Classy product,I was more confused about phone . But when i buy this one . I really loved it 💕super camera super performance and super natural color .. dual sim also . All payment apps working . Nice battery life . U can go for it
17856765,Certified Buyer,Bengaluru,1 month ago,"85,499",5,Great product,Simply awesome. I was skeptical when switching from android to IOS but now I love it. The phone feels good to hold in hand and the app interface is very smooth. Battery could be better but it does last a whole day on normal use so its adjustable. Overall great phone.
19745958,Certified Buyer,Pune,2 months ago,"85,499",5,Mind-blowing purchase,"Excellent performance of iPhone 13.Display is extremely crisp. Touch screen is grater smooth.Cinematic video is new feature as I Upgraded from iPhone11.All functions work excellent for using phone for business activities- it is a heavy duty phone.Phone got heated a bit while charging first time, but it was for first time only, afterwards phone behaved normal.Phone is very sleek and really slippery- use of case cover is highly recommended"
83403021,Certified Buyer,Dehradun,2 months ago,"85,499",5,Highly recommended,"Amazing mobile of course, but fast delivery done by Flipkart. Ordered on 24Dec 1AM and received it 25 Dec 11 AM. Thank you Flipkart. Genuine product 👍👍"
46530449,Certified Buyer,Kullu,4 months ago,"85,499",5,Awesome,Everything is great . I have a pixel too. And i think pixel is 10% more better in photography. And iphone is 60% more better in videography. It works like a charm and bettary is optimised greatly. Photo processing can be optimized a little more i think. Over all worth every oenny spent.👍👍😁😇
81032728,Certified Buyer,Bengaluru,4 months ago,"85,499",5,Mind-blowing purchase,"Its a good mobile . I got it in 50k.Good in design. If you are android lover , please use Samsung s22 for better experience"
95354023,Certified Buyer,Lucknow,5 months ago,"85,499",5,Classy product,"Super fantastic Apple iPhone...I repent not to have it earlier. It is a beast in the hand as a small digital device. Super camera , long lasting battery, iOS butter smoothie what to say more.. iPhone deserves better than any other phones"
26407854,Certified Buyer,West Delhi,5 months ago,"85,499",5,Excellent,"Got iphone 13 at 52019 and at this price it's a good deal. Display is good , battery backup is good , camera performance is good , performance is good . Overall phone is good ."
31416629,Certified Buyer,Chandigarh,5 months ago,"85,499",5,Highly recommended,"Excellent phone. Everybody knows why we go for apple devices. It is the impeccably refined experience in all possible categories we can associate with a phone and it excels at everything imho.Battery, Cameras, Screen you name it, the phone delivers a close to perfect experience."
49860710,Certified Buyer,Auraiya,5 months ago,"85,499",5,Fabulous!,"Shifted from android, super easy and facilitated. Every thing ,Camera quality is better than any android mobile . Love for it"
27409380,Certified Buyer,Patna,5 months ago,"85,499",5,Must buy!,Wow nice phone i am loving it. The color is soo elegance mind blowing
33758824,Certified Buyer,Hubballi,5 months ago,"85,499",5,Best in the market!,Very Nice iPhone I have ever had... Great performance upgraded from XR to 13 is better in this BBD
76469680,Certified Buyer,Ranga Reddy,6 months ago,"85,499",5,Terrific,Got it at never expected price and finally upgraded to better Iphone after 5yrs. Very happy to receive genuine product. After upgrading to IOS 16 I feel battery is not as showcased by youtubers and others. I feel battery should get better with upcoming patches
90816349,Certified Buyer,Ernakulam District,6 months ago,"85,499",5,Super!,"Received within 2 days, Cheers to ekart.Pros1. Speakers are the best, great bass.2. Back camera performance is top notch in daylight, the front camera needs some more improvement.3. Rich display, with great colour saturation. Auto brightness is far better than android phones, we can trust.4. 60hz of iphone feels butter smooth than 120hz of android phones. 5. Normal users may need to charge once in two day. Daily charging required for heavy users.Cons.1. Because of the Lightning port,..."
26752294,Certified Buyer,Nawanshahr,10 months ago,"85,499",5,Awesome,I buy this iPhone last 2 weeks.From my experience this iPhone is very good performer as like battery life display processor and fast charging etc.battery work longer time.from my experience full paisa wasool.Thanks FLIPKART and thanks APPLE specially.I love so much
61245843,Certified Buyer,New Delhi,6 months ago,"85,499",5,Fabulous!,"I've been a hardcore Android user for almost 13 years since 2009 and switching Android to iphone after 13 years, ofcourse I'll miss out on a lot of features but also get a chance to add up with great splendour features, so ofcourse pro-models comes with more / a lot of features but they change every year they get discontinue every year I found that non-pro models more beneficial than pro-models atleast they don't discontinue in a year, so talk about iphone 13 it's super sexy hot color starlig..."
39168994,Certified Buyer,Hanumangarh,3 months ago,"85,499",5,Simply awesome,"Awesome phone. Will say it the best phone ihave ever had, shifting from android to iphone for the first time and it is worth. Seamless performance and battery life is also impressive"
54725056,Certified Buyer,Chennai,6 months ago,"85,499",5,Must buy!,"Fantastic,useful, excellent,protective,fine camera,good storage if you want all these demands in one phone fulfilled go for iphone 13 these are very good if you are a regular phone user excellent if you want gaming smoothness and little fps too then go for 13 or 14 pro as a new and first iphone user iam comfortable in all aspects and last one I love apple iphone 13"
62826482,Certified Buyer,Lakhimpur District,7 months ago,"85,499",5,Classy product,"The iphone 13's brighter display , longer battery life and powerful cameras make it the best iphone for the money . But we wish it had faster charging and the iphone 13 pro's adaptive 120Hz display Pros -+ Brighter display+ Great cameras + Compelling cinematic video mode + Class-leading performance+ Very good battery lifeCons- - Lacks 120Hz display- Slower charging than rivals- Cinematic mode capped at 1080p"
17499829,Certified Buyer,Bankura,5 months ago,"85,499",5,Fabulous!,Product is great and authentic. Great experience. Great display. Great to have such phone.
58799008,Certified Buyer,Shillong,7 months ago,"85,499",5,Awesome,"The camera is superb, while watching movies my honor 9lite perform better in display,but the sound i prefer iphone its crystal clear.. Overall its good but too expensive.."
97561808,Certified Buyer,Chandigarh,5 months ago,"85,499",5,Highly recommended,"Everything was well and good expect for the delivery boy, I mean what can I say, everybody needs to check the every detail of their new i phone that they bought, but for some reason this guy was in a hurry like he is about to catch a train after this and make the whole process unenjoyable!"
92237112,Certified Buyer,Purbi Singhbhum District,5 months ago,"85,499",5,Just wow!,So far amazing experience with iphone 13 camera battery display n the performance is very cool..just the storage is not enough it fills very fast.. iCloud storage u have to buy or delete the backups contents... display quality is good bt the size is not enjoyable i hav samsung f62 n watching content videos u ll hav more fun in bigger display thats the only con i found rest is very good👍
72438498,Certified Buyer,Morbi,5 months ago,"85,499",5,Brilliant,Best phone under 55k1- performance is just fabulous as all know everything super fast with 0 latency or lag2- camera is good3- now battery is running like  4 or 5 hour if you use it continuesly  elswere no problem with battery4-if you want this for gaming or video shooting or streaming you can make a deal if your budget is around 60-65 k Last- i just love this phone
95480114,Certified Buyer,Visakhapatnam,5 months ago,"85,499",5,Best in the market!,Good product nice design and good performance Thank you mr.Steve jobs sir 😍❤️✌️
76741778,Certified Buyer,Nanded,5 months ago,"85,499",5,Classy product,Must recommend this is a very good product I'll buy in BBD sale with a very best of the best offer
55268979,Certified Buyer,Haldwani,6 months ago,"85,499",5,Worth every penny,"The phone could not be any better.  Waited for this phone for a year .Its totally worth it if u had saved the money .Amazing display , at first i thought what could be better than my samsung super Amoled but now after using this phone i surely know this is far better .  Lookwise its a beauty , happy to be using it for a day and learning all that apple has to teach me and making my life easier .    A must buy in the BBD sale although i bought it a bit expensive than that for the plus member..."
56399433,Certified Buyer,Bhubaneswar,6 months ago,"85,499",5,Fabulous!,My first iPhone. Bought during this year's Big Billion Days. Had waited from last year coz wasn't a plus member and didn't have Flipkart Axis Bank Credit card either. Got a great offer for an incredible product. Not gonna review it much as we all know what an wonderful phone this is. I am also happy that Flipkart delivered it one day prior to estimated date. Thank you 😁
24665169,Certified Buyer,Kewalpur,6 months ago,"85,499",5,Best in the market!,Very nice switched to ios after 10years of experience with android really like it thanks for apple and Flipkart very happy to get this amazing product.....
63654678,Certified Buyer,Raigad,7 months ago,"85,499",5,Classy product,First time switching from android to ios and although it wasn’t hassle free but it is definitely a nice and clean experience. Camera is simple wonderful especially portrait mode and cinematic video feature. Battery runs for 1 day easily. The most unique experience is compact body and high pixel density display.Best part was flipkart delivery experience and professionalism shown by Panvel coordinators. Extra star for them
28899761,Certified Buyer,Muzaffarnagar,9 months ago,"85,499",5,Super!,Iphone 13 is an excellent device in all categories. Display superb. Sound quality amazing. Battery life far better than other smartphone. And off course no comparison with it's cameras. Overall superb device. I loved it. Thanks flipkart for a genuine product delivery and it was very fast. Thanks again
31615023,Certified Buyer,Visakhapatnam,10 months ago,"85,499",5,Fabulous!,Awesome experience nice product from apple.camera experience was awesome and coming to battery its improved a lot.Display was super and coming to over all performance we can buy this iPhone 13 mobile without any quarries.
43454779,Certified Buyer,Puri,"Feb, 2022","85,499",5,Perfect product!,Love this phone..... 😍
88280010,Certified Buyer,Suri,5 months ago,"85,499",5,Excellent,Too good
78523145,Certified Buyer,Dharmanagar,5 months ago,"85,499",5,Best in the market!,Best phone available at this price point.Camera is comparable with entry level DSLR(marvellous dynamic range)The performance is unmatchable.Shifted to iOS after 10 years of premium android smartphones.Go  for it without any second thought.
60637169,Certified Buyer,Cuttack,5 months ago,"85,499",5,Perfect product!,Pros-rear Camera is awesome.double speaker sound equal loud and base is superb display superb. Design also good.Battery back up superb.Cons-front camera is good not awesomeAfter switching from android you feel one minus point is the display notch .
45075415,Certified Buyer,Parasi,"Nov, 2021","85,499",5,Terrific,Happy to have this phone
76422089,Certified Buyer,New Delhi,5 months ago,"85,499",5,Terrific,This is awosome .. camera is best . Here some photos i m sharing with you guys ..
72028825,Certified Buyer,Visakhapatnam,11 months ago,"85,499",5,Just wow!,Best phone in recent times I have used in my life
87994661,Certified Buyer,Munger,7 months ago,"85,499",5,Awesome,Best of best
21308908,Certified Buyer,Deuli,9 months ago,"85,499",5,Fabulous!,Nice 👌 one go for it
99021620,Certified Buyer,New Delhi,"Feb, 2022","85,499",5,Great product,Beast phone …. Camera is exceptionally best
80862458,Certified Buyer,Purnia,"Nov, 2021","85,499",5,Mind-blowing purchase,Great performance 🥰
74822983,Certified Buyer,Radhanpur,"Feb, 2022","85,499",5,Excellent,Nice Phone
63967483,Certified Buyer,South Twenty Four Parganas District,5 months ago,"85,499",5,Must buy!,Awesome phone Excellent camera quality
18440112,Certified Buyer,Kolkata,5 months ago,"85,499",5,Wonderful,Just amazing
19126616,Certified Buyer,Goalpara,7 months ago,"85,499",5,Mind-blowing purchase,Camera  is superb 🫡❤️
54884127,Certified Buyer,Bangalore Urban,7 months ago,"85,499",5,Just wow!,"First iPhone I’ve bought, and with my own money so all the more sweet! Have being using it from the last couple of months, I’ve been amazed at the usage, design, and inter-operability with Apple devices."
96110249,Certified Buyer,Bangalore Urban,11 months ago,"85,499",5,Terrific purchase,For Cinematographers 💯🪄
85586357,Certified Buyer,Trivandrum,6 months ago,"85,499",5,Perfect product!,Superb camera.nice performance
55110501,Certified Buyer,Chennai,11 months ago,"85,499",5,Mind-blowing purchase,Goooood. Loved it😍
57063636,Certified Buyer,Baruipur,10 months ago,"85,499",5,Fabulous!,Nice product
88673515,Certified Buyer,Bargarh District,7 months ago,"85,499",5,Simply awesome,Superb Camera
87655191,Certified Buyer,Bhubaneswar,2 months ago,"85,499",5,Brilliant,Very good quality photos. Love it❤️
46164531,Certified Buyer,Vadodara,7 months ago,"85,499",5,Brilliant,Awesome camera clarity
59933208,Certified Buyer,New Delhi,"Oct, 2021","85,499",5,Brilliant,"Camera quality, performance, battery ,everything is up to mark."
72130587,Certified Buyer,Bihar Sharif,"Oct, 2021","85,499",5,Excellent,"It’s a camera and performance beast mobile no doubt, it feels premium in hand. It’s not that much value for money, I’d rather say no person buys apple products for value for money. Overall good product. Other than that it’s iPhone, go for it."
79608865,Certified Buyer,Kolkata,"Nov, 2021","85,499",5,Worth every penny,Everything is best about it.. One of the best camera lens to capture low light pictures👍
49967774,Certified Buyer,Noida,10 months ago,"85,499",5,Just wow!,"Reality is reality. Everything is working smooth, jist go for it without any hesitation. You won't be regret once you buy it."
14449440,Certified Buyer,Patiala,5 months ago,"85,499",5,Classy product,Nice experience
90311963,Certified Buyer,Bhubaneswar,9 months ago,"85,499",5,Highly recommended,Awesome camara….best for BGMI
48785117,Certified Buyer,Gorakhpur Air Force Area Township,11 months ago,"85,499",5,Fabulous!,Overall satisfied purchase
35793326,Certified Buyer,Jammu,"Feb, 2022","85,499",5,Best in the market!,Camera quality is superb 10/10 Battery 10/10Overall is superb.❤️
91203153,Certified Buyer,Dharwad,"Oct, 2021","85,499",5,Simply awesome,"Totally worth the price, better battery backup, amazing photos and videos."
12432792,Certified Buyer,Salem,"Mar, 2022","85,499",5,Terrific purchase,"It was terrific purchase, Good quality & It performs like a phenomenal."
35388736,Certified Buyer,Ichalkaranji,5 months ago,"85,499",5,Super!,AwesomeGreat experience I shifted android to ios great use easy to learn Best wide angel camera
87433643,Certified Buyer,Pune,6 months ago,"85,499",5,Fabulous!,What a feeling ✨
98692562,Certified Buyer,Bengaluru,6 months ago,"85,499",5,Classy product,Loved it and thanks flipkart i bought it in exact sale and received the product on next day thanks for faster delivery flipkart ❣️
76101011,Certified Buyer,Sherkot,"Jan, 2022","85,499",5,Worth every penny,Awesome! Battery life too good when compared to mini series
88259865,Certified Buyer,Hyderabad,5 months ago,"85,499",5,Excellent,Excellent mobile.. dream purchase
68162890,Certified Buyer,Irba,11 months ago,"85,499",5,Terrific,This is lit 🔥🔥🔥
27678246,Certified Buyer,Charkhi Dadri District,"Nov, 2021","85,499",5,Highly recommended,If u have enough money .. surely GO FOR ITAlthogh there is no big difference between 12 and 13 but diagonal cameras make it look different and unique from others Pro level mobile.. these are just simple images taken randomly
51046805,Certified Buyer,Muniguda,"Feb, 2022","85,499",5,Classy product,Just loved this phone.
94128392,Certified Buyer,North Twenty Four Parganas District,4 months ago,"85,499",5,Brilliant,Very good camera quality is great 💓
36241795,Certified Buyer,Pune,6 months ago,"85,499",5,Highly recommended,I loved it❤️
22478300,Certified Buyer,Jammu,5 months ago,"85,499",5,Brilliant,One of the best worth of money 💸💰
72886980,Certified Buyer,Jabalpur,"Feb, 2022","85,499",5,Terrific purchase,amazing phone
47891040,Certified Buyer,Kharagpur,4 months ago,"85,499",5,Terrific,Thank you 💞💞💞💞💞💞
18924981,Certified Buyer,Haridwar,"Feb, 2022","85,499",5,Perfect product!,Awesome camera but battery service is not ok
36718068,Certified Buyer,Keshod,11 months ago,"85,499",5,Great product,Awesome looking
80398233,Certified Buyer,Bokaro Steel City,3 months ago,"85,499",5,Worth every penny,Excellent phone
11371346,Certified Buyer,North 24 Parganas,"Nov, 2021","85,499",5,Best in the market!,Fabulous performance.
25670304,Certified Buyer,Katwa,"Oct, 2021","85,499",5,Simply awesome,Very good phone I love I phone after 5 year android Then switch to the I phone
82187662,Certified Buyer,New Delhi,9 months ago,"85,499",5,Must buy!,I was a hardcore android user but after switching to Iphone 13 i can clearly feel the difference in terms of user experience and performance in every aspect. Iphone 13 camera is tremendous..Overall its a must buy product if ur pocket allows.
31899863,Certified Buyer,Meerut,"Sep, 2021","85,499",5,Perfect product!,Value for money.. So lightweight and handy.
86181659,Certified Buyer,Kshirpai,"Feb, 2022","85,499",5,Fabulous!,Best ever smart iPhone
82112302,Certified Buyer,Sawai Madhopur District,11 months ago,"85,499",5,Brilliant,Phone experience good
47590769,Certified Buyer,Jaipur,5 months ago,"85,499",5,Best in the market!,My 1st Iphone. Really Awesome....
59854497,Certified Buyer,Yamunanagar,6 months ago,"85,499",5,Wonderful,Very good
75412985,Certified Buyer,Bengaluru,"Oct, 2021","85,499",5,Best in the market!,Best purchase ever and first phone
34232549,Certified Buyer,Thiruvallur District,"Feb, 2022","85,499",5,Wonderful,Nice product😍
60324471,Certified Buyer,Dhar,5 months ago,"85,499",5,Terrific purchase,nice phone
94768575,Certified Buyer,Gwalior,"Dec, 2021","85,499",5,Super!,Nice
66368051,Certified Buyer,Lucknow,8 months ago,"85,499",5,Must buy!,Awesome powerful phone. Really loved it
73815108,Certified Buyer,Bally,10 months ago,"85,499",5,Terrific purchase,My first Iphone..Best Phone i have ever uesd.Thank You.. Apple & Flipkart.♥️
